TxPackets;TxTime;TxId;xPos;yPos
88388;5602;10;42;16
88407;5603;-1;66;72
88426;5603;11;99;17
88445;5605;1;71;52
88464;5607;7;42;76
88483;5609;2;5;26
88502;5609;16;32;89
88521;5610;0;65;54
88540;5610;17;17;41
88559;5611;5;31;25
88578;5613;18;63;53
88597;5614;12;40;47
88616;5615;3;17;55
88635;5615;13;87;90
88654;5616;8;86;96
88673;5618;6;78;15
88692;5619;4;59;25
88711;5619;15;3;8
88730;5621;9;4;40
88749;5621;14;8;71
88768;5622;10;42;16
88787;5623;-1;66;72
88806;5623;11;99;17
88825;5625;1;71;52
88844;5627;7;42;76
88863;5629;2;5;26
88882;5629;16;32;89
88901;5630;0;65;54
88920;5630;17;17;41
88939;5631;5;31;25
88958;5633;18;63;53
88977;5634;12;40;47
88996;5635;3;17;55
89015;5635;13;87;90
89034;5636;8;86;96
89053;5638;6;78;15
89072;5639;4;59;25
89091;5639;15;3;8
89110;5641;9;4;40
89129;5641;14;8;71
89148;5642;10;42;16
89167;5643;-1;66;72
89186;5643;11;99;17
89205;5645;1;71;52
89224;5647;7;42;76
89243;5649;2;5;26
89262;5649;16;32;89
89281;5650;0;65;54
89300;5650;17;17;41
89319;5651;5;31;25
89338;5653;18;63;53
89357;5654;12;40;47
89376;5655;3;17;55
89395;5655;13;87;90
89414;5656;8;86;96
89433;5658;6;78;15
89452;5659;4;59;25
89471;5659;15;3;8
89490;5661;9;4;40
89509;5661;14;8;71
89528;5662;10;42;16
89547;5663;-1;66;72
89566;5663;11;99;17
89585;5665;1;71;52
89604;5667;7;42;76
89623;5669;2;5;26
89642;5669;16;32;89
89661;5670;0;65;54
89680;5670;17;17;41
89699;5671;5;31;25
89718;5673;18;63;53
89737;5674;12;40;47
89756;5675;3;17;55
89775;5675;13;87;90
89794;5676;8;86;96
89813;5678;6;78;15
89832;5679;4;59;25
89851;5679;15;3;8
89870;5681;9;4;40
89889;5681;14;8;71
89908;5682;10;42;16
89927;5683;-1;66;72
89946;5683;11;99;17
89965;5685;1;71;52
89984;5687;7;42;76
90003;5689;2;5;26
90022;5689;16;32;89
90041;5690;0;65;54
90060;5690;17;17;41
90079;5691;5;31;25
90098;5693;18;63;53
90117;5694;12;40;47
90136;5695;3;17;55
90155;5695;13;87;90
90174;5696;8;86;96
90193;5698;6;78;15
90212;5699;4;59;25
90231;5699;15;3;8
90250;5701;9;4;40
90269;5701;14;8;71
90288;5702;10;42;16
90307;5703;-1;66;72
90326;5703;11;99;17
90345;5705;1;71;52
90364;5707;7;42;76
90383;5709;2;5;26
90402;5709;16;32;89
90421;5710;0;65;54
90440;5710;17;17;41
90459;5711;5;31;25
90478;5713;18;63;53
90497;5714;12;40;47
90516;5715;3;17;55
90535;5715;13;87;90
90554;5716;8;86;96
90573;5718;6;78;15
90592;5719;4;59;25
90611;5719;15;3;8
90630;5721;9;4;40
90649;5721;14;8;71
90668;5722;10;42;16
90687;5723;-1;66;72
90706;5723;11;99;17
90725;5725;1;71;52
90744;5727;7;42;76
90763;5729;2;5;26
90782;5729;16;32;89
90801;5730;0;65;54
90820;5730;17;17;41
90839;5731;5;31;25
90858;5733;18;63;53
90877;5734;12;40;47
90896;5735;3;17;55
90915;5735;13;87;90
90934;5736;8;86;96
90953;5738;6;78;15
90972;5739;4;59;25
90991;5739;15;3;8
91010;5741;9;4;40
91029;5741;14;8;71
91048;5742;10;42;16
91067;5743;-1;66;72
91086;5743;11;99;17
91105;5745;1;71;52
91124;5747;7;42;76
91143;5749;2;5;26
91162;5749;16;32;89
91181;5750;0;65;54
91200;5750;17;17;41
91219;5751;5;31;25
91238;5752;1;71;52
91257;5753;18;63;53
91276;5754;12;40;47
91295;5755;3;17;55
91314;5755;13;87;90
91333;5756;8;86;96
91352;5757;0;65;54
91371;5758;6;78;15
91390;5759;4;59;25
91409;5759;15;3;8
91428;5761;9;4;40
91447;5761;14;8;71
91466;5762;10;42;16
91485;5763;-1;66;72
91504;5763;11;99;17
91523;5767;7;42;76
91542;5769;2;5;26
91561;5769;16;32;89
91580;5770;17;17;41
91599;5771;5;31;25
91618;5772;1;71;52
91637;5773;18;63;53
91656;5774;12;40;47
91675;5775;3;17;55
91694;5775;13;87;90
91713;5776;8;86;96
91732;5777;0;65;54
91751;5778;6;78;15
91770;5779;4;59;25
91789;5779;15;3;8
91808;5781;9;4;40
91827;5781;14;8;71
91846;5782;10;42;16
91865;5783;-1;66;72
91884;5783;11;99;17
91903;5787;7;42;76
91922;5789;2;5;26
91941;5789;16;32;89
91960;5790;17;17;41
91979;5791;5;31;25
91998;5792;1;71;52
92017;5793;18;63;53
92036;5794;12;40;47
92055;5795;3;17;55
92074;5795;13;87;90
92093;5796;8;86;96
92112;5797;0;65;54
92131;5798;6;78;15
92150;5799;4;59;25
92169;5799;15;3;8
92188;5801;9;4;40
92207;5801;14;8;71
92226;5802;10;42;16
92245;5803;-1;66;72
92264;5803;11;99;17
92283;5807;7;42;76
92302;5809;2;5;26
92321;5809;16;32;89
92340;5810;17;17;41
92359;5811;5;31;25
92378;5812;1;71;52
92397;5813;18;63;53
92416;5814;12;40;47
92435;5815;3;17;55
92454;5815;13;87;90
92473;5816;8;86;96
92492;5817;0;65;54
92511;5818;6;78;15
92530;5819;4;59;25
92549;5819;15;3;8
92568;5821;9;4;40
92587;5821;14;8;71
92606;5822;10;42;16
92625;5823;-1;66;72
92644;5823;11;99;17
92663;5827;7;42;76
92682;5828;-1;66;72
92701;5829;2;5;26
92720;5829;16;32;89
92739;5830;17;17;41
92758;5831;5;31;25
92777;5832;1;71;52
92796;5833;18;63;53
92815;5834;12;40;47
92834;5835;3;17;55
92853;5835;13;87;90
92872;5836;8;86;96
92891;5837;0;65;54
92910;5838;6;78;15
92929;5839;4;59;25
92948;5839;15;3;8
92967;5841;9;4;40
92986;5841;14;8;71
93005;5842;10;42;16
93024;5843;11;99;17
93043;5847;7;42;76
93062;5848;-1;66;72
93081;5849;2;5;26
93100;5849;16;32;89
93119;5850;17;17;41
93138;5851;5;31;25
93157;5852;1;71;52
93176;5853;18;63;53
93195;5854;12;40;47
93214;5855;3;17;55
93233;5855;13;87;90
93252;5856;8;86;96
93271;5857;0;65;54
93290;5858;6;78;15
93309;5859;4;59;25
93328;5859;15;3;8
93347;5861;9;4;40
93366;5861;14;8;71
93385;5862;10;42;16
93404;5863;11;99;17
93423;5867;7;42;76
93442;5868;-1;66;72
93461;5869;2;5;26
93480;5869;16;32;89
93499;5870;17;17;41
93518;5871;5;31;25
93537;5872;1;71;52
93556;5872;9;4;40
93575;5873;18;63;53
93594;5874;12;40;47
93613;5875;3;17;55
93632;5875;13;87;90
93651;5876;8;86;96
93670;5877;0;65;54
93689;5878;6;78;15
93708;5879;4;59;25
93727;5879;15;3;8
93746;5880;5;31;25
93765;5881;14;8;71
93784;5882;10;42;16
93803;5883;11;99;17
93822;5887;7;42;76
93841;5888;-1;66;72
93860;5889;2;5;26
93879;5889;16;32;89
93898;5890;17;17;41
93917;5892;1;71;52
93936;5892;9;4;40
93955;5893;18;63;53
93974;5894;12;40;47
93993;5895;3;17;55
94012;5895;13;87;90
94031;5896;8;86;96
94050;5897;0;65;54
94069;5898;6;78;15
94088;5899;4;59;25
94107;5899;15;3;8
94126;5900;5;31;25
94145;5901;14;8;71
94164;5902;10;42;16
94183;5903;11;99;17
94202;5907;7;42;76
94221;5908;-1;66;72
94240;5909;2;5;26
94259;5909;16;32;89
94278;5910;17;17;41
94297;5912;1;71;52
94316;5912;9;4;40
94335;5913;18;63;53
94354;5914;12;40;47
94373;5915;3;17;55
94392;5915;13;87;90
94411;5916;8;86;96
94430;5917;0;65;54
94449;5918;6;78;15
94468;5919;4;59;25
94487;5919;15;3;8
94506;5920;5;31;25
94525;5921;14;8;71
94544;5922;10;42;16
94563;5923;11;99;17
94582;5927;7;42;76
94601;5928;-1;66;72
94620;5929;2;5;26
94639;5929;16;32;89
94658;5930;17;17;41
94677;5932;1;71;52
94696;5932;9;4;40
94715;5933;18;63;53
94734;5934;12;40;47
94753;5935;3;17;55
94772;5935;13;87;90
94791;5936;8;86;96
94810;5937;0;65;54
94829;5938;6;78;15
94848;5939;4;59;25
94867;5939;15;3;8
94886;5940;5;31;25
94905;5941;14;8;71
94924;5942;10;42;16
94943;5943;11;99;17
94962;5947;7;42;76
94981;5948;-1;66;72
95000;5949;2;5;26
95019;5949;16;32;89
95038;5950;17;17;41
95057;5952;1;71;52
95076;5952;9;4;40
95095;5953;18;63;53
95114;5954;12;40;47
95133;5955;3;17;55
95152;5955;13;87;90
95171;5956;8;86;96
95190;5957;0;65;54
95209;5958;6;78;15
95228;5959;4;59;25
95247;5959;15;3;8
95266;5960;5;31;25
95285;5961;14;8;71
95304;5962;10;42;16
95323;5963;11;99;17
95342;5967;7;42;76
95361;5968;-1;66;72
95380;5969;2;5;26
95399;5969;16;32;89
95418;5970;17;17;41
95437;5972;1;71;52
95456;5972;9;4;40
95475;5973;18;63;53
95494;5974;12;40;47
95513;5975;3;17;55
95532;5975;13;87;90
95551;5976;8;86;96
95570;5977;0;65;54
95589;5978;6;78;15
95608;5979;4;59;25
95627;5979;15;3;8
95646;5980;5;31;25
95665;5981;14;8;71
95684;5982;10;42;16
95703;5983;11;99;17
95722;5984;13;87;90
95741;5987;7;42;76
95760;5988;-1;66;72
95779;5989;2;5;26
95798;5989;16;32;89
95817;5990;17;17;41
95836;5992;1;71;52
95855;5992;9;4;40
95874;5993;18;63;53
95893;5994;12;40;47
95912;5995;3;17;55
95931;5996;8;86;96
95950;5997;0;65;54
95969;5998;6;78;15
95988;5999;4;59;25
96007;5999;15;3;8
96026;6000;5;31;25
96045;6001;14;8;71
96064;6002;10;42;16
96083;6003;11;99;17
96102;6004;13;87;90
96121;6007;7;42;76
96140;6008;-1;66;72
96159;6009;2;5;26
96178;6009;16;32;89
96197;6010;17;17;41
96216;6012;1;71;52
96235;6012;9;4;40
96254;6013;18;63;53
96273;6014;12;40;47
96292;6015;3;17;55
96311;6016;8;86;96
96330;6017;0;65;54
96349;6017;17;17;41
96368;6018;6;78;15
96387;6019;4;59;25
96406;6019;15;3;8
96425;6020;5;31;25
96444;6021;14;8;71
96463;6022;10;42;16
96482;6023;11;99;17
96501;6024;13;87;90
96520;6027;7;42;76
96539;6028;-1;66;72
96558;6029;2;5;26
96577;6029;16;32;89
96596;6032;1;71;52
96615;6032;9;4;40
96634;6033;18;63;53
96653;6034;12;40;47
96672;6035;3;17;55
96691;6036;8;86;96
96710;6037;0;65;54
96729;6037;17;17;41
96748;6038;6;78;15
96767;6039;4;59;25
96786;6039;15;3;8
96805;6040;5;31;25
96824;6041;14;8;71
96843;6042;10;42;16
96862;6043;11;99;17
96881;6044;13;87;90
96900;6047;7;42;76
96919;6048;-1;66;72
96938;6049;2;5;26
96957;6049;16;32;89
96976;6052;1;71;52
96995;6052;9;4;40
97014;6053;18;63;53
97033;6054;12;40;47
97052;6055;3;17;55
97071;6056;8;86;96
97090;6057;0;65;54
97109;6057;17;17;41
97128;6058;6;78;15
97147;6059;4;59;25
97166;6059;15;3;8
97185;6060;5;31;25
97204;6061;14;8;71
97223;6062;10;42;16
97242;6063;11;99;17
97261;6064;13;87;90
97280;6067;7;42;76
97299;6068;-1;66;72
97318;6069;2;5;26
97337;6069;16;32;89
97356;6072;1;71;52
97375;6072;9;4;40
97394;6073;10;42;16
97413;6073;18;63;53
97432;6074;12;40;47
97451;6075;3;17;55
97470;6076;8;86;96
97489;6077;0;65;54
97508;6077;17;17;41
97527;6078;6;78;15
97546;6079;4;59;25
97565;6079;15;3;8
97584;6080;5;31;25
97603;6081;14;8;71
97622;6083;11;99;17
97641;6084;13;87;90
97660;6087;7;42;76
97679;6088;-1;66;72
97698;6089;2;5;26
97717;6089;16;32;89
97736;6092;1;71;52
97755;6092;9;4;40
97774;6093;10;42;16
97793;6093;18;63;53
97812;6094;12;40;47
97831;6095;3;17;55
97850;6096;8;86;96
97869;6097;0;65;54
97888;6097;17;17;41
97907;6098;6;78;15
97926;6099;4;59;25
97945;6099;15;3;8
97964;6100;5;31;25
97983;6101;14;8;71
98002;6103;11;99;17
98021;6104;13;87;90
98040;6107;7;42;76
98059;6108;-1;66;72
98078;6109;2;5;26
98097;6109;16;32;89
98116;6112;1;71;52
98135;6112;9;4;40
98154;6113;10;42;16
98173;6113;18;63;53
98192;6114;12;40;47
98211;6115;3;17;55
98230;6116;8;86;96
98249;6117;0;65;54
98268;6117;17;17;41
98287;6118;6;78;15
98306;6119;4;59;25
98325;6119;15;3;8
98344;6120;5;31;25
98363;6121;14;8;71
98382;6123;11;99;17
98401;6124;13;87;90
98420;6127;7;42;76
98439;6128;-1;66;72
98458;6129;2;5;26
98477;6129;16;32;89
98496;6132;1;71;52
98515;6132;9;4;40
98534;6133;10;42;16
98553;6133;18;63;53
98572;6134;12;40;47
98591;6135;3;17;55
98610;6136;8;86;96
98629;6137;0;65;54
98648;6137;17;17;41
98667;6138;6;78;15
98686;6139;4;59;25
98705;6139;15;3;8
98724;6140;5;31;25
98743;6141;14;8;71
98762;6143;11;99;17
98781;6144;13;87;90
98800;6146;15;3;8
98819;6147;7;42;76
98838;6148;-1;66;72
98857;6149;2;5;26
98876;6149;16;32;89
98895;6152;1;71;52
98914;6152;9;4;40
98933;6153;10;42;16
98952;6153;18;63;53
98971;6154;12;40;47
98990;6155;3;17;55
99009;6156;8;86;96
99028;6157;0;65;54
99047;6157;17;17;41
99066;6158;6;78;15
99085;6159;4;59;25
99104;6160;5;31;25
99123;6161;14;8;71
99142;6163;11;99;17
99161;6164;13;87;90
99180;6166;15;3;8
99199;6167;7;42;76
99218;6168;-1;66;72
99237;6169;2;5;26
99256;6169;16;32;89
99275;6172;1;71;52
99294;6172;9;4;40
99313;6173;10;42;16
99332;6173;18;63;53
99351;6174;12;40;47
99370;6175;3;17;55
99389;6176;8;86;96
99408;6177;0;65;54
99427;6177;17;17;41
99446;6178;6;78;15
99465;6179;4;59;25
99484;6180;5;31;25
99503;6181;14;8;71
99522;6183;11;99;17
99541;6184;13;87;90
99560;6186;15;3;8
99579;6187;7;42;76
99598;6188;-1;66;72
99617;6189;2;5;26
99636;6189;16;32;89
99655;6192;1;71;52
99674;6192;9;4;40
99693;6193;10;42;16
99712;6193;18;63;53
99731;6194;12;40;47
99750;6195;3;17;55
99769;6196;8;86;96
99788;6197;0;65;54
99807;6197;17;17;41
99826;6198;6;78;15
99845;6199;4;59;25
99864;6200;5;31;25
99883;6201;14;8;71
99902;6203;11;99;17
99921;6204;13;87;90
99940;6206;15;3;8
99959;6207;7;42;76
99978;6208;-1;66;72
99997;6209;2;5;26
100016;6209;16;32;89
100035;6212;1;71;52
100054;6212;9;4;40
100073;6213;10;42;16
100092;6213;18;63;53
100111;6214;12;40;47
100130;6215;3;17;55
100149;6216;8;86;96
100168;6217;0;65;54
100187;6217;17;17;41
100206;6218;6;78;15
100225;6219;4;59;25
100244;6220;5;31;25
100263;6221;14;8;71
100282;6223;11;99;17
100301;6224;13;87;90
100320;6226;15;3;8
100339;6227;7;42;76
100358;6228;-1;66;72
100377;6229;2;5;26
100396;6229;16;32;89
100415;6232;1;71;52
100434;6232;9;4;40
100453;6233;10;42;16
100472;6233;18;63;53
100491;6234;12;40;47
100510;6235;3;17;55
100529;6236;8;86;96
100548;6237;0;65;54
100567;6237;17;17;41
100586;6238;6;78;15
100605;6239;4;59;25
100624;6240;5;31;25
100643;6241;14;8;71
100662;6243;11;99;17
100681;6244;13;87;90
100700;6246;15;3;8
100719;6247;7;42;76
100738;6248;-1;66;72
100757;6249;2;5;26
100776;6249;16;32;89
100795;6252;1;71;52
100814;6252;9;4;40
100833;6253;10;42;16
100852;6253;18;63;53
100871;6254;12;40;47
100890;6255;3;17;55
100909;6256;8;86;96
100928;6257;0;65;54
100947;6257;17;17;41
100966;6258;6;78;15
100985;6259;4;59;25
101004;6260;5;31;25
101023;6261;14;8;71
101042;6263;11;99;17
101061;6264;13;87;90
101080;6266;15;3;8
101099;6267;7;42;76
101118;6268;-1;66;72
101137;6269;2;5;26
101156;6269;16;32;89
101175;6271;3;17;55
101194;6272;1;71;52
101213;6272;9;4;40
101232;6273;10;42;16
101251;6273;18;63;53
101270;6274;12;40;47
101289;6276;8;86;96
101308;6277;0;65;54
101327;6277;17;17;41
101346;6278;6;78;15
101365;6279;4;59;25
101384;6280;5;31;25
101403;6281;14;8;71
101422;6283;11;99;17
101441;6284;13;87;90
101460;6286;15;3;8
101479;6287;7;42;76
101498;6288;-1;66;72
101517;6289;2;5;26
101536;6289;16;32;89
101555;6291;3;17;55
101574;6292;1;71;52
101593;6292;9;4;40
101612;6293;10;42;16
101631;6293;18;63;53
101650;6294;12;40;47
101669;6296;8;86;96
101688;6297;0;65;54
101707;6297;17;17;41
101726;6298;6;78;15
101745;6299;4;59;25
101764;6300;5;31;25
101783;6301;14;8;71
101802;6303;11;99;17
101821;6304;13;87;90
101840;6306;15;3;8
101859;6307;7;42;76
101878;6308;-1;66;72
101897;6309;2;5;26
101916;6309;16;32;89
101935;6311;3;17;55
101954;6312;1;71;52
101973;6312;9;4;40
101992;6313;10;42;16
102011;6313;18;63;53
102030;6314;12;40;47
102049;6316;8;86;96
102068;6317;0;65;54
102087;6317;17;17;41
102106;6318;6;78;15
102125;6318;14;8;71
102144;6319;4;59;25
102163;6320;5;31;25
102182;6323;11;99;17
102201;6324;13;87;90
102220;6325;4;59;25
102239;6326;15;3;8
102258;6327;7;42;76
102277;6328;-1;66;72
102296;6329;2;5;26
102315;6329;16;32;89
102334;6331;3;17;55
102353;6332;1;71;52
102372;6332;9;4;40
102391;6333;10;42;16
102410;6333;18;63;53
102429;6334;12;40;47
102448;6336;8;86;96
102467;6337;0;65;54
102486;6337;17;17;41
102505;6338;6;78;15
102524;6338;14;8;71
102543;6340;5;31;25
102562;6343;11;99;17
102581;6344;13;87;90
102600;6345;4;59;25
102619;6346;15;3;8
102638;6347;7;42;76
102657;6348;-1;66;72
102676;6349;2;5;26
102695;6349;16;32;89
102714;6351;3;17;55
102733;6352;1;71;52
102752;6352;9;4;40
102771;6353;10;42;16
102790;6353;18;63;53
102809;6354;12;40;47
102828;6356;8;86;96
102847;6357;0;65;54
102866;6357;17;17;41
102885;6358;6;78;15
102904;6358;14;8;71
102923;6360;5;31;25
102942;6363;11;99;17
102961;6364;13;87;90
102980;6365;4;59;25
102999;6366;15;3;8
103018;6367;7;42;76
103037;6368;-1;66;72
103056;6369;2;5;26
103075;6369;16;32;89
103094;6371;3;17;55
103113;6372;1;71;52
103132;6372;9;4;40
103151;6373;10;42;16
103170;6373;18;63;53
103189;6374;8;86;96
103208;6374;12;40;47
103227;6377;0;65;54
103246;6377;17;17;41
103265;6378;6;78;15
103284;6378;14;8;71
103303;6380;5;31;25
103322;6383;11;99;17
103341;6384;13;87;90
103360;6385;4;59;25
103379;6386;15;3;8
103398;6387;7;42;76
103417;6388;-1;66;72
103436;6389;2;5;26
103455;6389;16;32;89
103474;6391;3;17;55
103493;6392;1;71;52
103512;6392;9;4;40
103531;6393;10;42;16
103550;6393;18;63;53
103569;6394;8;86;96
103588;6394;12;40;47
103607;6397;0;65;54
103626;6397;17;17;41
103645;6398;6;78;15
103664;6398;14;8;71
103683;6400;5;31;25
103702;6403;11;99;17
103721;6404;13;87;90
103740;6405;4;59;25
103759;6406;15;3;8
103778;6407;7;42;76
103797;6408;-1;66;72
103816;6409;2;5;26
103835;6409;16;32;89
103854;6411;3;17;55
103873;6412;1;71;52
103892;6412;9;4;40
103911;6413;10;42;16
103930;6413;18;63;53
103949;6414;8;86;96
103968;6414;12;40;47
103987;6417;0;65;54
104006;6417;17;17;41
104025;6418;6;78;15
104044;6418;14;8;71
104063;6420;5;31;25
104082;6423;11;99;17
104101;6424;13;87;90
104120;6425;4;59;25
104139;6426;15;3;8
104158;6427;1;71;52
104177;6427;7;42;76
104196;6428;-1;66;72
104215;6429;2;5;26
104234;6429;16;32;89
104253;6431;3;17;55
104272;6432;9;4;40
104291;6433;10;42;16
104310;6433;18;63;53
104329;6434;8;86;96
104348;6434;12;40;47
104367;6437;0;65;54
104386;6437;17;17;41
104405;6438;6;78;15
104424;6438;14;8;71
104443;6440;5;31;25
104462;6443;11;99;17
104481;6444;13;87;90
104500;6445;4;59;25
104519;6446;15;3;8
104538;6447;1;71;52
104557;6447;7;42;76
104576;6448;-1;66;72
104595;6449;2;5;26
104614;6449;16;32;89
104633;6451;3;17;55
104652;6452;9;4;40
104671;6453;10;42;16
104690;6453;18;63;53
104709;6454;8;86;96
104728;6454;12;40;47
104747;6457;0;65;54
104766;6457;17;17;41
104785;6458;6;78;15
104804;6458;14;8;71
104823;6460;5;31;25
104842;6463;11;99;17
104861;6464;13;87;90
104880;6465;4;59;25
104899;6466;15;3;8
104918;6467;1;71;52
104937;6467;7;42;76
104956;6468;-1;66;72
104975;6469;2;5;26
104994;6469;16;32;89
105013;6471;3;17;55
105032;6472;9;4;40
105051;6473;10;42;16
105070;6473;18;63;53
105089;6474;8;86;96
105108;6474;12;40;47
105127;6476;7;42;76
105146;6477;0;65;54
105165;6477;17;17;41
105184;6478;6;78;15
105203;6478;14;8;71
105222;6480;5;31;25
105241;6483;11;99;17
105260;6484;13;87;90
105279;6485;4;59;25
105298;6486;15;3;8
105317;6487;1;71;52
105336;6488;-1;66;72
105355;6489;2;5;26
105374;6489;16;32;89
105393;6491;3;17;55
105412;6492;9;4;40
105431;6493;10;42;16
105450;6493;18;63;53
105469;6494;8;86;96
105488;6494;12;40;47
105507;6496;7;42;76
105526;6497;0;65;54
105545;6497;17;17;41
105564;6498;6;78;15
105583;6498;14;8;71
105602;6500;5;31;25
105621;6502;16;32;89
105640;6503;11;99;17
105659;6504;13;87;90
105678;6505;4;59;25
105697;6506;15;3;8
105716;6507;1;71;52
105735;6508;-1;66;72
105754;6509;2;5;26
105773;6511;3;17;55
105792;6512;9;4;40
105811;6513;10;42;16
105830;6513;18;63;53
105849;6514;8;86;96
105868;6514;12;40;47
105887;6516;7;42;76
105906;6517;0;65;54
105925;6517;17;17;41
105944;6518;6;78;15
105963;6518;14;8;71
105982;6520;5;31;25
106001;6522;16;32;89
106020;6523;11;99;17
106039;6524;13;87;90
106058;6525;4;59;25
106077;6526;15;3;8
106096;6527;1;71;52
106115;6528;-1;66;72
106134;6529;2;5;26
106153;6529;6;78;15
106172;6531;3;17;55
106191;6532;9;4;40
106210;6533;10;42;16
106229;6533;18;63;53
106248;6534;8;86;96
106267;6534;12;40;47
106286;6536;7;42;76
106305;6537;0;65;54
106324;6537;17;17;41
106343;6538;14;8;71
106362;6540;5;31;25
106381;6542;16;32;89
106400;6543;11;99;17
106419;6544;13;87;90
106438;6545;4;59;25
106457;6546;15;3;8
106476;6547;1;71;52
106495;6548;-1;66;72
106514;6549;2;5;26
106533;6549;6;78;15
106552;6551;3;17;55
106571;6552;9;4;40
106590;6553;10;42;16
106609;6553;18;63;53
106628;6554;8;86;96
106647;6554;12;40;47
106666;6556;7;42;76
106685;6557;0;65;54
106704;6557;17;17;41
106723;6558;14;8;71
106742;6560;5;31;25
106761;6562;16;32;89
106780;6563;11;99;17
106799;6564;13;87;90
106818;6565;4;59;25
106837;6566;15;3;8
106856;6567;1;71;52
106875;6568;-1;66;72
106894;6569;2;5;26
106913;6569;6;78;15
106932;6571;3;17;55
106951;6572;9;4;40
106970;6573;10;42;16
106989;6573;18;63;53
107008;6574;8;86;96
107027;6574;12;40;47
107046;6576;7;42;76
107065;6577;0;65;54
107084;6577;17;17;41
107103;6578;14;8;71
107122;6580;5;31;25
107141;6582;16;32;89
107160;6583;11;99;17
107179;6584;13;87;90
107198;6585;4;59;25
107217;6586;15;3;8
107236;6587;1;71;52
107255;6588;-1;66;72
107274;6589;2;5;26
107293;6589;6;78;15
107312;6591;3;17;55
107331;6592;9;4;40
107350;6593;10;42;16
107369;6593;18;63;53
107388;6594;8;86;96
107407;6594;12;40;47
107426;6596;7;42;76
107445;6597;0;65;54
107464;6597;17;17;41
107483;6598;14;8;71
107502;6600;5;31;25
107521;6602;16;32;89
107540;6603;11;99;17
107559;6604;13;87;90
107578;6605;4;59;25
107597;6606;15;3;8
107616;6607;1;71;52
107635;6608;-1;66;72
107654;6609;2;5;26
107673;6609;6;78;15
107692;6611;3;17;55
107711;6612;9;4;40
107730;6613;10;42;16
107749;6613;18;63;53
107768;6614;8;86;96
107787;6614;12;40;47
107806;6616;7;42;76
107825;6617;0;65;54
107844;6617;17;17;41
107863;6618;14;8;71
107882;6620;5;31;25
107901;6622;16;32;89
107920;6623;11;99;17
107939;6624;13;87;90
107958;6625;4;59;25
107977;6626;15;3;8
107996;6627;1;71;52
108015;6628;-1;66;72
108034;6629;2;5;26
108053;6629;6;78;15
108072;6631;3;17;55
108091;6632;9;4;40
108110;6633;10;42;16
108129;6633;18;63;53
108148;6634;8;86;96
108167;6634;12;40;47
108186;6636;7;42;76
108205;6637;0;65;54
108224;6637;17;17;41
108243;6638;14;8;71
108262;6640;5;31;25
108281;6642;16;32;89
108300;6643;11;99;17
108319;6644;13;87;90
108338;6645;4;59;25
108357;6646;15;3;8
108376;6647;1;71;52
108395;6648;-1;66;72
108414;6649;2;5;26
108433;6649;6;78;15
108452;6651;3;17;55
108471;6652;9;4;40
108490;6653;10;42;16
108509;6653;18;63;53
108528;6654;8;86;96
108547;6654;12;40;47
108566;6656;7;42;76
108585;6657;0;65;54
108604;6657;17;17;41
108623;6658;14;8;71
108642;6660;5;31;25
108661;6662;16;32;89
108680;6663;11;99;17
108699;6664;13;87;90
108718;6665;4;59;25
108737;6666;15;3;8
108756;6666;17;17;41
108775;6667;1;71;52
108794;6668;-1;66;72
108813;6669;2;5;26
108832;6669;6;78;15
108851;6671;3;17;55
108870;6672;9;4;40
108889;6673;10;42;16
108908;6673;18;63;53
108927;6674;8;86;96
108946;6674;12;40;47
108965;6676;7;42;76
108984;6677;0;65;54
109003;6678;14;8;71
109022;6680;5;31;25
109041;6682;16;32;89
109060;6683;11;99;17
109079;6684;13;87;90
109098;6685;4;59;25
109117;6686;0;65;54
109136;6686;2;5;26
109155;6686;15;3;8
109174;6686;17;17;41
109193;6687;1;71;52
109212;6688;-1;66;72
109231;6689;6;78;15
109250;6691;3;17;55
109269;6692;9;4;40
109288;6693;10;42;16
109307;6693;18;63;53
109326;6694;8;86;96
109345;6694;12;40;47
109364;6696;7;42;76
109383;6698;14;8;71
109402;6700;5;31;25
109421;6702;16;32;89
109440;6703;11;99;17
109459;6704;13;87;90
109478;6705;4;59;25
109497;6706;0;65;54
109516;6706;2;5;26
109535;6706;15;3;8
109554;6706;17;17;41
109573;6707;1;71;52
109592;6708;-1;66;72
109611;6709;6;78;15
109630;6711;3;17;55
109649;6712;9;4;40
109668;6713;10;42;16
109687;6713;18;63;53
109706;6714;8;86;96
109725;6714;12;40;47
109744;6716;7;42;76
109763;6718;14;8;71
109782;6720;5;31;25
109801;6722;16;32;89
109820;6723;11;99;17
109839;6724;9;4;40
109858;6724;13;87;90
109877;6725;4;59;25
109896;6726;0;65;54
109915;6726;2;5;26
109934;6726;15;3;8
109953;6726;17;17;41
109972;6727;1;71;52
109991;6728;-1;66;72
110010;6729;6;78;15
110029;6731;3;17;55
110048;6733;10;42;16
110067;6733;18;63;53
110086;6734;8;86;96
110105;6734;12;40;47
110124;6736;7;42;76
110143;6738;14;8;71
110162;6740;5;31;25
110181;6742;16;32;89
110200;6743;11;99;17
110219;6744;9;4;40
110238;6744;13;87;90
110257;6745;4;59;25
110276;6746;0;65;54
110295;6746;2;5;26
110314;6746;15;3;8
110333;6746;17;17;41
110352;6747;1;71;52
110371;6748;-1;66;72
110390;6749;6;78;15
